,stemMin,stemMax,numberOfStemPeers,stemReductionMin,stemReductionMax,hops_mean,hops_median,hops_stdd,hops_min,hops_max,starting_stem_mean,starting_stem_median,starting_stem_stdd,starting_stem_min,starting_stem_max
709,1,4,2,0.5,1.0,2.7881,3.0,1.395420506514076,1,9,2.4799,2.0,1.1228517221788459,1,4
710,1,4,2,0.5,1.1,2.5453,2.0,1.2652857029145632,1,8,2.494,2.0,1.1124585385532353,1,4
711,1,4,2,0.5,1.2000000000000002,2.3832,2.0,1.1958084127484638,1,8,2.4978,3.0,1.123830574419472,1,4
712,1,4,2,0.5,1.3,2.2499,2.0,1.113126223750029,1,7,2.4895,2.0,1.1100854696824023,1,4
713,1,4,2,0.5,1.4,2.1539,2.0,1.0513870790531905,1,8,2.5075,3.0,1.1204212377494458,1,4
714,1,4,2,0.5,1.5,2.0566,2.0,0.9905536027898743,1,7,2.4929,2.0,1.1220292286745475,1,4
715,1,4,2,0.5,1.6,2.0071,2.0,0.9502892138712298,1,7,2.5053,3.0,1.1211475861812306,1,4
716,1,4,2,0.5,1.7000000000000002,1.9386,2.0,0.9006830963218971,1,7,2.4814,2.0,1.1144747821283352,1,4
717,1,4,2,0.5,1.8,1.8948,2.0,0.8747187890973877,1,6,2.4964,2.0,1.1145344498937662,1,4
718,1,4,2,0.5,1.9000000000000001,1.8703,2.0,0.8498693487825054,1,6,2.5034,3.0,1.1194589943361035,1,4
719,1,4,2,0.5,2.0,1.8353,2.0,0.8295624810705942,1,6,2.5025,2.0,1.1172259171716346,1,4
720,1,4,2,0.6,0.6,2.9643,3.0,1.5215207885533475,1,11,2.4944,3.0,1.1125505112128617,1,4
721,1,4,2,0.6,0.7,2.8925,3.0,1.4394942688319396,1,10,2.5104,3.0,1.1152093256425002,1,4
722,1,4,2,0.6,0.8,2.8174,3.0,1.3973035604334514,1,10,2.4999,2.0,1.121338481458654,1,4
723,1,4,2,0.6,0.9,2.7566,3.0,1.344230798635413,1,9,2.4971,3.0,1.1188349252682452,1,4
724,1,4,2,0.6,1.0,2.7221,3.0,1.3276564276950569,1,8,2.4962,2.0,1.1243600668824911,1,4
725,1,4,2,0.6,1.1,2.4864,2.0,1.2159009170158563,1,8,2.4941,2.0,1.1188231272189542,1,4
726,1,4,2,0.6,1.2000000000000002,2.2956,2.0,1.1218826320074662,1,8,2.489,2.0,1.1194101125146225,1,4
727,1,4,2,0.6,1.3,2.192,2.0,1.0450531086983093,1,7,2.5019,3.0,1.1122033941685305,1,4
728,1,4,2,0.6,1.4,2.0763,2.0,0.9939206759093001,1,6,2.4823,2.0,1.1213771488665176,1,4
729,1,4,2,0.6,1.5,2.022,2.0,0.9344067636741507,1,6,2.5069,3.0,1.1102037605773096,1,4
730,1,4,2,0.6,1.6,1.9662,2.0,0.9095370030955311,1,6,2.511,3.0,1.1249351092396396,1,4
731,1,4,2,0.6,1.7000000000000002,1.9061,2.0,0.869070071973486,1,6,2.5002,2.0,1.1178550711071629,1,4
732,1,4,2,0.6,1.8000000000000003,1.8712,2.0,0.84888783711395,1,6,2.5073,3.0,1.11675722966095,1,4
733,1,4,2,0.6,1.9,1.8455,2.0,0.8219670005541585,1,6,2.5154,3.0,1.1215894257704109,1,4
734,1,4,2,0.6,2.0,1.8076,2.0,0.789545590830574,1,6,2.5145,3.0,1.1187447206579346,1,4
735,1,4,2,0.6,2.1,1.7431,2.0,0.7675300580433317,1,6,2.4963,2.0,1.1228474117171932,1,4
736,1,4,2,0.7,0.7,2.7409,3.0,1.3291227144248194,1,10,2.4932,2.0,1.1156853319820963,1,4
737,1,4,2,0.7,0.7999999999999999,2.6917,3.0,1.2850101594929124,1,8,2.4967,2.0,1.1222250710084853,1,4
738,1,4,2,0.7,0.8999999999999999,2.6722,3.0,1.2790415004994953,1,7,2.4945,2.5,1.1198972051041114,1,4
739,1,4,2,0.7,1.0,2.6306,3.0,1.2372322498221584,1,7,2.4938,3.0,1.113176338232178,1,4
740,1,4,2,0.7,1.1,2.4145,2.0,1.1512991574738514,1,7,2.5033,3.0,1.1240058318354047,1,4
741,1,4,2,0.7,1.2,2.2397,2.0,1.0623765387093222,1,7,2.4892,2.0,1.1087305173034607,1,4
742,1,4,2,0.7,1.3,2.1251,2.0,0.9977224012720172,1,6,2.5002,3.0,1.1213384680817833,1,4
743,1,4,2,0.7,1.4,2.0382,2.0,0.9480193879873977,1,6,2.4915,2.0,1.1240675024214515,1,4
744,1,4,2,0.7,1.5,1.9691,2.0,0.9053978075961968,1,6,2.4998,2.0,1.1193748076493415,1,4
745,1,4,2,0.7,1.6,1.9089,2.0,0.8615107602346009,1,6,2.4932,2.0,1.1165812823077415,1,4
746,1,4,2,0.7,1.7,1.8707,2.0,0.8313732675519462,1,5,2.4991,3.0,1.1122945608066237,1,4
747,1,4,2,0.7,1.8,1.8254,2.0,0.8130896875499036,1,6,2.4924,2.0,1.1111895607860975,1,4
748,1,4,2,0.7,1.9000000000000001,1.7985,2.0,0.7830055874640998,1,5,2.5,2.0,1.1240106761058812,1,4
749,1,4,2,0.7,2.0,1.7733,2.0,0.7681842942940191,1,5,2.5042,3.0,1.122311168972313,1,4
750,1,4,2,0.7,2.1,1.7014,2.0,0.7315996446144573,1,5,2.4791,2.0,1.128788372548194,1,4
751,1,4,2,0.7,2.2,1.6752,2.0,0.7188219250968907,1,5,2.514,3.0,1.1258792119938978,1,4
752,1,4,2,0.7999999999999999,0.7999999999999999,2.6188,3.0,1.205606303898582,1,7,2.5117,3.0,1.112952429351767,1,4
753,1,4,2,0.7999999999999999,0.8999999999999999,2.6045,3.0,1.188477913130909,1,8,2.5183,3.0,1.1144797485822702,1,4
754,1,4,2,0.7999999999999999,1.0,2.5609,3.0,1.1791909048156706,1,7,2.4877,2.0,1.117518997601383,1,4
755,1,4,2,0.7999999999999999,1.1,2.353,2.0,1.10724477871878,1,6,2.5027,2.0,1.1220484436957257,1,4
756,1,4,2,0.7999999999999999,1.2,2.1943,2.0,1.0270090116449806,1,6,2.5005,3.0,1.1174076024441575,1,4
757,1,4,2,0.7999999999999999,1.2999999999999998,2.0713,2.0,0.9625052259598387,1,6,2.4891,2.0,1.1251138564607583,1,4
758,1,4,2,0.7999999999999999,1.4,1.9981,2.0,0.9069158671012435,1,6,2.5148,3.0,1.114980250946177,1,4
759,1,4,2,0.7999999999999999,1.5,1.9269,2.0,0.8691124150534268,1,6,2.5092,3.0,1.1293871612516233,1,4
760,1,4,2,0.7999999999999999,1.6,1.861,2.0,0.8307099373427526,1,5,2.4809,2.0,1.1201942644023848,1,4
761,1,4,2,0.7999999999999999,1.7,1.8312,2.0,0.8075311511019251,1,5,2.4981,2.0,1.1170480696908258,1,4
762,1,4,2,0.7999999999999999,1.7999999999999998,1.7858,2.0,0.7704014278283757,1,5,2.4763,2.0,1.1098821153618073,1,4
763,1,4,2,0.7999999999999999,1.9,1.7613,2.0,0.7462722760494321,1,5,2.505,2.0,1.112912844745715,1,4
764,1,4,2,0.7999999999999999,2.0,1.7359,2.0,0.7230153456186114,1,4,2.5004,3.0,1.1180339171957172,1,4
765,1,4,2,0.7999999999999999,2.1,1.6764,2.0,0.705749984059511,1,5,2.4943,2.0,1.1209672207517933,1,4
766,1,4,2,0.7999999999999999,2.2,1.6486,2.0,0.687108463053687,1,5,2.5172,3.0,1.1122518419854381,1,4
767,1,4,2,0.7999999999999999,2.3,1.5958,1.0,0.6712841127272416,1,5,2.4803,2.0,1.1173235475904013,1,4
768,1,4,2,0.8999999999999999,0.8999999999999999,2.5262,3.0,1.1392600932184012,1,6,2.4978,2.0,1.1129219020218806,1,4
769,1,4,2,0.8999999999999999,0.9999999999999999,2.5274,3.0,1.1374749403833035,1,6,2.507,3.0,1.1184592080178875,1,4
770,1,4,2,0.8999999999999999,1.0999999999999999,2.2841,2.0,1.0472760810789101,1,6,2.5014,2.0,1.1197312356096887,1,4
771,1,4,2,0.8999999999999999,1.2,2.1388,2.0,0.9871851700668927,1,6,2.4972,3.0,1.1178515822773614,1,4
772,1,4,2,0.8999999999999999,1.2999999999999998,2.0268,2.0,0.9296675534835019,1,6,2.4947,2.0,1.1269303039673748,1,4
773,1,4,2,0.8999999999999999,1.4,1.9428,2.0,0.868866019591053,1,6,2.4924,2.0,1.1169343042453304,1,4
774,1,4,2,0.8999999999999999,1.5,1.8785,2.0,0.8274888216767644,1,5,2.4919,2.0,1.1204170607412225,1,4
775,1,4,2,0.8999999999999999,1.6,1.8303,2.0,0.7986876172822513,1,5,2.4933,2.0,1.1120049954923763,1,4
776,1,4,2,0.8999999999999999,1.7,1.7972,2.0,0.7716684262038975,1,5,2.5004,3.0,1.1176760890347435,1,4
777,1,4,2,0.8999999999999999,1.7999999999999998,1.7701,2.0,0.7538209270111834,1,5,2.5016,2.5,1.1148082525708176,1,4
778,1,4,2,0.8999999999999999,1.9,1.7329,2.0,0.730724017670146,1,4,2.4876,2.0,1.1213591039448514,1,4
779,1,4,2,0.8999999999999999,2.0,1.707,2.0,0.7124261365222362,1,4,2.4959,2.0,1.1173106953752838,1,4
780,1,4,2,0.8999999999999999,2.1,1.6529,2.0,0.6839748460287118,1,4,2.4872,2.0,1.117602863274786,1,4
781,1,4,2,0.8999999999999999,2.2,1.61,2.0,0.6611353870426238,1,4,2.496,2.0,1.1146228061546202,1,4
782,1,4,2,0.8999999999999999,2.3,1.5781,1.0,0.6495385977753747,1,4,2.4902,2.0,1.1180804801086548,1,4
783,1,4,2,0.8999999999999999,2.4,1.5376,1.0,0.6241684388047829,1,4,2.4944,2.0,1.1062407694530156,1,4
784,1,4,2,0.9999999999999999,0.9999999999999999,2.5103,3.0,1.1246750241736498,1,4,2.5103,3.0,1.1246750241736498,1,4
785,1,4,2,0.9999999999999999,1.0999999999999999,2.2726,2.0,1.03077118702455,1,4,2.5182,3.0,1.1167223289609642,1,4
786,1,4,2,0.9999999999999999,1.2,2.118,2.0,0.9553407768958677,1,4,2.5174,3.0,1.1188821385650947,1,4
787,1,4,2,0.9999999999999999,1.2999999999999998,2.0008,2.0,0.8985540384417622,1,4,2.4996,2.0,1.112564532959774,1,4
788,1,4,2,0.9999999999999999,1.4,1.9089,2.0,0.8454589227159414,1,4,2.4876,2.0,1.1238533000351958,1,4
789,1,4,2,0.9999999999999999,1.5,1.8487,2.0,0.808584139097472,1,4,2.4972,2.0,1.1289783700319507,1,4
790,1,4,2,0.9999999999999999,1.6,1.8051,2.0,0.7766041398292955,1,4,2.4907,2.0,1.1136936338149734,1,4
791,1,4,2,0.9999999999999999,1.7,1.7745,2.0,0.7571325841621136,1,4,2.5019,2.0,1.1305734783728123,1,4
792,1,4,2,0.9999999999999999,1.7999999999999998,1.7285,2.0,0.7235936359587472,1,4,2.4907,2.0,1.1103663854782349,1,4
793,1,4,2,0.9999999999999999,1.9,1.7201,2.0,0.7091939015530239,1,4,2.5125,3.0,1.123496217172092,1,4
794,1,4,2,0.9999999999999999,2.0,1.6896,2.0,0.6889498094926799,1,4,2.4994,3.0,1.1175865246145373,1,4
795,1,4,2,0.9999999999999999,2.1,1.6294,2.0,0.6665250482915103,1,4,2.4835,2.0,1.1133408058631462,1,4
796,1,4,2,0.9999999999999999,2.2,1.59,2.0,0.644437739428721,1,4,2.4882,2.0,1.1230586627598755,1,4
797,1,4,2,0.9999999999999999,2.3,1.5585,1.0,0.6241616377189486,1,4,2.509,3.0,1.1133368762418678,1,4
798,1,4,2,0.9999999999999999,2.4,1.5409,1.0,0.6137810603138549,1,4,2.5225,3.0,1.1278713357471233,1,4
799,1,4,2,0.9999999999999999,2.5,1.4951,1.0,0.5904032435547759,1,4,2.5026,3.0,1.1183886802002245,1,4
800,1,4,2,1.0999999999999999,1.0999999999999999,2.2491,2.0,1.0278371417690644,1,4,2.5042,2.0,1.122578442693427,1,4
801,1,4,2,1.0999999999999999,1.2,2.0941,2.0,0.938959631720129,1,4,2.5104,3.0,1.1090048872750742,1,4
802,1,4,2,1.0999999999999999,1.2999999999999998,1.975,2.0,0.8829354449788501,1,4,2.5115,3.0,1.1104358378582708,1,4
803,1,4,2,1.0999999999999999,1.4,1.8802,2.0,0.8276762410508108,1,4,2.4974,2.0,1.122137799024701,1,4
804,1,4,2,1.0999999999999999,1.5,1.8188,2.0,0.7930741201174075,1,4,2.493,2.0,1.1147874236822015,1,4
805,1,4,2,1.0999999999999999,1.5999999999999999,1.78,2.0,0.76,1,4,2.4954,2.0,1.1187398446466452,1,4
806,1,4,2,1.0999999999999999,1.7,1.7472,2.0,0.7336839646605342,1,4,2.5054,2.0,1.118557481759431,1,4
807,1,4,2,1.0999999999999999,1.7999999999999998,1.7098,2.0,0.7046871362526778,1,4,2.4902,2.0,1.1161110876610805,1,4
808,1,4,2,1.0999999999999999,1.9,1.6887,2.0,0.6881804341885928,1,4,2.4933,3.0,1.1114652986036047,1,4
809,1,4,2,1.0999999999999999,2.0,1.6666,2.0,0.6708535160524987,1,4,2.4948,2.0,1.120166487625835,1,4
810,1,4,2,1.0999999999999999,2.0999999999999996,1.6272,2.0,0.6554541631571197,1,4,2.5112,3.0,1.1232428766744973,1,4
811,1,4,2,1.0999999999999999,2.2,1.5864,2.0,0.6436886203747896,1,4,2.4978,3.0,1.1247200362756948,1,4
812,1,4,2,1.0999999999999999,2.3,1.5577,1.0,0.622632082372889,1,4,2.5276,3.0,1.1132107796819073,1,4
813,1,4,2,1.0999999999999999,2.4,1.5053,1.0,0.598975717370913,1,4,2.5034,3.0,1.1173130447640893,1,4
814,1,4,2,1.0999999999999999,2.5,1.4899,1.0,0.5860870157237746,1,4,2.4966,2.0,1.1203519268515585,1,4
815,1,4,2,1.0999999999999999,2.5999999999999996,1.4619,1.0,0.572318434090673,1,4,2.4944,2.0,1.1153334210001957,1,4
816,1,4,2,1.2,1.2,2.0642,2.0,0.9242717998511044,1,4,2.5264,3.0,1.1229884416146054,1,4
817,1,4,2,1.2,1.3,1.9246,2.0,0.8559876400976827,1,4,2.4916,2.0,1.1201470617735867,1,4
818,1,4,2,1.2,1.4,1.8535,2.0,0.8108253511083628,1,4,2.495,3.0,1.1190956170050885,1,4
819,1,4,2,1.2,1.5,1.7957,2.0,0.7721149590572638,1,4,2.4901,2.0,1.1160206046484986,1,4
820,1,4,2,1.2,1.6,1.7451,2.0,0.7431863763552182,1,4,2.4733,2.0,1.11646187127013,1,4
821,1,4,2,1.2,1.7,1.7303,2.0,0.7180263992361283,1,4,2.5165,3.0,1.12184123208233,1,4
822,1,4,2,1.2,1.8,1.6839,2.0,0.6938161067602856,1,4,2.4908,2.0,1.113155586609527,1,4
823,1,4,2,1.2,1.9,1.6659,2.0,0.6692362736732073,1,4,2.487,2.0,1.1107794560577722,1,4
824,1,4,2,1.2,2.0,1.644,2.0,0.6586835355464716,1,4,2.489,2.0,1.112420334226231,1,4
825,1,4,2,1.2,2.1,1.6003,2.0,0.6371341381530267,1,4,2.5048,2.0,1.1228432481873862,1,4
826,1,4,2,1.2,2.2,1.5581,1.0,0.6188896428281864,1,4,2.5049,3.0,1.1218627322449035,1,4
827,1,4,2,1.2,2.3,1.5155,1.0,0.5964559916708021,1,4,2.485,2.0,1.1112043016475412,1,4
828,1,4,2,1.2,2.4000000000000004,1.4932,1.0,0.5844260090037061,1,4,2.4864,2.0,1.1201852703905726,1,4
829,1,4,2,1.2,2.5,1.4807,1.0,0.5739577597698284,1,4,2.5039,3.0,1.117579880813895,1,4
830,1,4,2,1.2,2.6,1.4411,1.0,0.5561751432777269,1,4,2.4735,2.0,1.1127882772567295,1,4
831,1,4,2,1.2,2.7,1.4348,1.0,0.5487704073654117,1,4,2.509,3.0,1.1153111673429976,1,4
832,1,4,2,1.3,1.3,1.8969,2.0,0.8400418977646292,1,4,2.5044,3.0,1.1175780241218058,1,4
833,1,4,2,1.3,1.4000000000000001,1.8154,2.0,0.7823827963343774,1,4,2.4951,2.0,1.1148883307309303,1,4
834,1,4,2,1.3,1.5,1.7744,2.0,0.7512021299224332,1,4,2.5107,3.0,1.1210198526341986,1,4
835,1,4,2,1.3,1.6,1.7198,2.0,0.7143444267298513,1,4,2.5001,3.0,1.1122949204235357,1,4
836,1,4,2,1.3,1.7000000000000002,1.6865,2.0,0.6887798995324994,1,4,2.5033,3.0,1.1250729354135225,1,4
837,1,4,2,1.3,1.8,1.6716,2.0,0.665998078075305,1,4,2.5071,3.0,1.116310704956286,1,4
838,1,4,2,1.3,1.9000000000000001,1.6508,2.0,0.6544152809951798,1,4,2.5169,3.0,1.1126160119286437,1,4
839,1,4,2,1.3,2.0,1.6287,2.0,0.6340633327988616,1,4,2.506,3.0,1.117123090800651,1,4
840,1,4,2,1.3,2.1,1.5803,2.0,0.6188310835761242,1,4,2.5061,3.0,1.119804799953992,1,4
841,1,4,2,1.3,2.2,1.5478,1.0,0.6072192025949115,1,4,2.5148,3.0,1.1130952160529666,1,4
842,1,4,2,1.3,2.3,1.5066,1.0,0.5847704164883857,1,4,2.4985,2.0,1.1210699130741133,1,4
843,1,4,2,1.3,2.4000000000000004,1.4708,1.0,0.5654620765356418,1,4,2.4828,2.0,1.1185276751158195,1,4
844,1,4,2,1.3,2.5,1.4656,1.0,0.5600148569457778,1,4,2.5172,3.0,1.126278899740202,1,4
845,1,4,2,1.3,2.6,1.4361,1.0,0.5476465922472264,1,4,2.4955,2.0,1.1190083779847226,1,4
846,1,4,2,1.3,2.7,1.4092,1.0,0.5313712073494385,1,3,2.498,2.0,1.1165106358651493,1,4
847,1,4,2,1.3,2.8,1.3985,1.0,0.5239253286490355,1,4,2.4984,2.0,1.1122038662043932,1,4
848,1,4,2,1.4,1.4,1.7839,2.0,0.7590789089416198,1,4,2.4964,3.0,1.118654119913747,1,4
849,1,4,2,1.4,1.5,1.7348,2.0,0.7294305724330451,1,4,2.5136,2.0,1.1242842345243484,1,4
850,1,4,2,1.4,1.5999999999999999,1.7002,2.0,0.697366445995217,1,4,2.5117,3.0,1.1155550681163167,1,4
851,1,4,2,1.4,1.7,1.6557,2.0,0.6654002629996475,1,4,2.479,2.0,1.1209634249162637,1,4
852,1,4,2,1.4,1.7999999999999998,1.632,2.0,0.643875764414223,1,4,2.4953,2.0,1.1126445569003607,1,4
853,1,4,2,1.4,1.9,1.6116,2.0,0.6262151706881589,1,4,2.4866,2.0,1.1168797786691278,1,4
854,1,4,2,1.4,2.0,1.6074,2.0,0.6158451428727842,1,4,2.5173,3.0,1.1187943108543232,1,4
855,1,4,2,1.4,2.1,1.5574,2.0,0.5989200614439293,1,4,2.5043,2.5,1.1138139476591231,1,4
856,1,4,2,1.4,2.2,1.5196,1.0,0.5829372521978673,1,4,2.4821,2.0,1.1244018810016283,1,4
857,1,4,2,1.4,2.3,1.4945,1.0,0.5651280828272472,1,4,2.523,3.0,1.1185128519601373,1,4
858,1,4,2,1.4,2.4,1.4643,1.0,0.5579655096867546,1,4,2.5007,2.0,1.1198211955486463,1,4
859,1,4,2,1.4,2.5,1.448,1.0,0.5494506347252681,1,4,2.5173,3.0,1.1213833911735986,1,4
860,1,4,2,1.4,2.6,1.4141,1.0,0.5272771472385278,1,4,2.4943,3.0,1.1169456164021596,1,4
861,1,4,2,1.4,2.7,1.4083,1.0,0.5257291222673517,1,4,2.5119,3.0,1.1146561756882702,1,4
862,1,4,2,1.4,2.8,1.3793,1.0,0.5083615937499607,1,3,2.4838,2.0,1.1094762548157577,1,4
863,1,4,2,1.4,2.9,1.3765,1.0,0.5112218207392951,1,3,2.4969,2.0,1.110040715469482,1,4
864,1,4,2,1.5,1.5,1.6894,2.0,0.691033747366943,1,4,2.4974,2.0,1.1174046894478293,1,4
865,1,4,2,1.5,1.6,1.65,2.0,0.6686553671361652,1,4,2.4906,2.0,1.121923188101574,1,4
866,1,4,2,1.5,1.7,1.6373,2.0,0.6404285362161808,1,4,2.5131,3.0,1.116525140782777,1,4
867,1,4,2,1.5,1.8,1.6069,2.0,0.6223924726408571,1,4,2.4947,2.0,1.1168580527533478,1,4
868,1,4,2,1.5,1.9,1.5993,2.0,0.6095404088327532,1,4,2.4961,2.0,1.116774278894352,1,4
869,1,4,2,1.5,2.0,1.5845,2.0,0.5998831136146442,1,4,2.4939,2.0,1.1204297345215362,1,4
870,1,4,2,1.5,2.1,1.5411,1.0,0.5826755443640999,1,4,2.5086,3.0,1.1171956140264783,1,4
871,1,4,2,1.5,2.2,1.496,1.0,0.5623024097405239,1,4,2.4932,2.0,1.110294447432752,1,4
872,1,4,2,1.5,2.3,1.4662,1.0,0.5475925127318672,1,3,2.5059,2.5,1.111649760491136,1,4
873,1,4,2,1.5,2.4,1.4429,1.0,0.5379029559316438,1,3,2.509,3.0,1.1171029495977531,1,4
874,1,4,2,1.5,2.5,1.4281,1.0,0.5308770008203406,1,4,2.5117,3.0,1.123504833100419,1,4
875,1,4,2,1.5,2.6,1.4121,1.0,0.5189157831479015,1,3,2.5155,3.0,1.1230136909227777,1,4
876,1,4,2,1.5,2.7,1.3905,1.0,0.5067639983266372,1,3,2.5089,3.0,1.1189820329209939,1,4
877,1,4,2,1.5,2.8,1.3916,1.0,0.5101464887657269,1,3,2.5287,3.0,1.119185556554408,1,4
878,1,4,2,1.5,2.9000000000000004,1.3706,1.0,0.5012540673151691,1,3,2.4964,2.0,1.117491404888646,1,4
879,1,4,2,1.5,3.0,1.3527,1.0,0.4908184083752361,1,3,2.5005,2.0,1.1096845272418643,1,4
880,1,4,2,1.5999999999999999,1.5999999999999999,1.6209,2.0,0.6340214428550505,1,4,2.5097,3.0,1.1218314980423754,1,4
881,1,4,2,1.5999999999999999,1.7,1.5958,2.0,0.6105918112782057,1,4,2.4893,2.0,1.10963305195907,1,4
882,1,4,2,1.5999999999999999,1.7999999999999998,1.5807,2.0,0.5953885370075578,1,4,2.4885,2.0,1.1129545138953343,1,4
883,1,4,2,1.5999999999999999,1.9,1.5727,2.0,0.5896733926505418,1,4,2.5008,2.0,1.1213382005443318,1,4
884,1,4,2,1.5999999999999999,2.0,1.5627,2.0,0.5715493941909133,1,3,2.5024,3.0,1.1155241996478606,1,4
885,1,4,2,1.5999999999999999,2.0999999999999996,1.5223,1.0,0.5622301219251775,1,3,2.5119,3.0,1.127500949001818,1,4
886,1,4,2,1.5999999999999999,2.2,1.4841,1.0,0.5434585448771598,1,4,2.5102,3.0,1.1276949764896533,1,4
887,1,4,2,1.5999999999999999,2.3,1.451,1.0,0.5325401393322385,1,3,2.4981,3.0,1.1108539012849528,1,4
888,1,4,2,1.5999999999999999,2.4,1.4203,1.0,0.5196613416447292,1,3,2.4921,2.0,1.1171112701964832,1,4
889,1,4,2,1.5999999999999999,2.5,1.4146,1.0,0.5127444197648572,1,3,2.4957,2.0,1.1156977682150306,1,4
890,1,4,2,1.5999999999999999,2.5999999999999996,1.3994,1.0,0.5127178951431285,1,3,2.5086,3.0,1.1203240781131145,1,4
891,1,4,2,1.5999999999999999,2.7,1.3838,1.0,0.5016946880324725,1,3,2.5074,3.0,1.1180094990651912,1,4
892,1,4,2,1.5999999999999999,2.8,1.3558,1.0,0.48949602654158486,1,3,2.4842,2.0,1.1212271669915959,1,4
893,1,4,2,1.5999999999999999,2.9,1.359,1.0,0.49164926522878066,1,3,2.4975,2.0,1.122048907133731,1,4
894,1,4,2,1.5999999999999999,3.0,1.3388,1.0,0.48395718818920336,1,3,2.4814,2.0,1.1097990989363797,1,4
895,1,4,2,1.5999999999999999,3.0999999999999996,1.3215,1.0,0.47553943054177955,1,3,2.5186,3.0,1.1194882938199935,1,4
896,1,4,2,1.7,1.7,1.5582,2.0,0.5793209473167702,1,4,2.4724,2.0,1.1099721798315487,1,4
897,1,4,2,1.7,1.8,1.5588,2.0,0.5668708494886643,1,4,2.503,3.0,1.114984753258985,1,4
898,1,4,2,1.7,1.9,1.5399,2.0,0.5522752846180969,1,3,2.4933,2.0,1.1138918753631342,1,4
899,1,4,2,1.7,2.0,1.5428,2.0,0.5535053387276405,1,4,2.502,3.0,1.1253426144956922,1,4
900,1,4,2,1.7,2.1,1.497,1.0,0.5349682233553691,1,4,2.4975,2.0,1.1182994902976573,1,4
901,1,4,2,1.7,2.2,1.4656,1.0,0.5284095381425282,1,4,2.4961,2.0,1.1096777865668934,1,4
902,1,4,2,1.7,2.3,1.4382,1.0,0.5190190362597504,1,3,2.4974,2.0,1.1212462887341033,1,4
903,1,4,2,1.7,2.4,1.4055,1.0,0.5044499479631255,1,3,2.4934,2.0,1.1102055845653092,1,4
904,1,4,2,1.7,2.5,1.3988,1.0,0.5025520470558249,1,3,2.5031,3.0,1.1220474098717932,1,4
905,1,4,2,1.7,2.6,1.371,1.0,0.49694969564333163,1,3,2.4799,2.0,1.1183004918178296,1,4
906,1,4,2,1.7,2.7,1.3658,1.0,0.4939538035079799,1,3,2.4935,3.0,1.1166726243622167,1,4
907,1,4,2,1.7,2.8,1.3598,1.0,0.489432283365125,1,3,2.5152,3.0,1.1139878634886464,1,4
908,1,4,2,1.7,2.9000000000000004,1.3464,1.0,0.48683368823449347,1,3,2.5008,3.0,1.1128339319053855,1,4
909,1,4,2,1.7,3.0,1.3383,1.0,0.4783859425192174,1,3,2.5122,3.0,1.1176990471499921,1,4
910,1,4,2,1.7,3.1,1.3151,1.0,0.4699063630128879,1,3,2.5206,3.0,1.1198998348066669,1,4
911,1,4,2,1.7,3.2,1.2886,1.0,0.4577226671249743,1,3,2.5199,3.0,1.118304068668267,1,4
912,1,4,2,1.8,1.8,1.5275,2.0,0.5405957362022014,1,3,2.4968,2.0,1.1163286971138922,1,4
913,1,4,2,1.8,1.9000000000000001,1.515,1.0,0.5293155958405156,1,3,2.4849,2.0,1.1294122320924278,1,4
914,1,4,2,1.8,2.0,1.5228,2.0,0.5286588313837196,1,3,2.496,2.0,1.114802224612061,1,4
915,1,4,2,1.8,2.1,1.4807,1.0,0.5202187136195698,1,3,2.4993,3.0,1.1234765284597625,1,4
916,1,4,2,1.8,2.2,1.4425,1.0,0.5117555568823849,1,3,2.49,2.0,1.1261882613488743,1,4
917,1,4,2,1.8,2.3,1.4195,1.0,0.506477788259268,1,3,2.4929,2.0,1.11514554655435,1,4
918,1,4,2,1.8,2.4000000000000004,1.4026,1.0,0.49790886716346,1,3,2.5089,3.0,1.1185351089706572,1,4
919,1,4,2,1.8,2.5,1.3833,1.0,0.4927282313811539,1,3,2.5037,3.0,1.1259601724750303,1,4
920,1,4,2,1.8,2.6,1.3622,1.0,0.4886830874912697,1,3,2.4932,2.0,1.1138014903922513,1,4
921,1,4,2,1.8,2.7,1.3506,1.0,0.4817464478332975,1,3,2.4814,2.0,1.1209166070676266,1,4
922,1,4,2,1.8,2.8,1.3464,1.0,0.4806319173754485,1,3,2.5019,2.0,1.1183900884753941,1,4
923,1,4,2,1.8,2.9000000000000004,1.3374,1.0,0.47619454007789713,1,3,2.4991,2.0,1.119106424787205,1,4
924,1,4,2,1.8,3.0,1.33,1.0,0.4736032094485848,1,3,2.5017,3.0,1.1170483919687633,1,4
925,1,4,2,1.8,3.1,1.3034,1.0,0.46340958125614967,1,3,2.4987,3.0,1.1282722676730117,1,4
926,1,4,2,1.8,3.2,1.2739,1.0,0.44841809731544074,1,3,2.4824,2.0,1.1193257970760793,1,4
927,1,4,2,1.8,3.3,1.2502,1.0,0.43405064220664386,1,3,2.4922,2.0,1.115499511429745,1,4
928,1,4,2,1.9,1.9,1.5008,1.0,0.5120540596460496,1,3,2.4948,2.0,1.1251546382608926,1,4
929,1,4,2,1.9,2.0,1.5036,2.0,0.5063467586545805,1,3,2.4944,2.0,1.1166775004449583,1,4
930,1,4,2,1.9,2.1,1.4642,1.0,0.5052903719644775,1,3,2.4953,2.0,1.1208826477379332,1,4
931,1,4,2,1.9,2.2,1.4327,1.0,0.49987069327977207,1,3,2.4911,2.0,1.1191607525284293,1,4
